gender,Period Freq,Comma Freq,Colon Freq,Semicol Freq,Question Freq,Exclaim Freq,Dash Freq,L. Paren Freq,R. Paren Freq,S. Quote Freq,D. Quote Freq,Elipse Freq,Conditional Prob 0-0,Conditional Prob 0-1,Conditional Prob 0-2,Conditional Prob 0-3,Conditional Prob 0-4,Conditional Prob 0-5,Conditional Prob 0-6,Conditional Prob 0-7,Conditional Prob 0-8,Conditional Prob 0-9,Conditional Prob 0-10,Conditional Prob 0-11,Conditional Prob 1-0,Conditional Prob 1-1,Conditional Prob 1-2,Conditional Prob 1-3,Conditional Prob 1-4,Conditional Prob 1-5,Conditional Prob 1-6,Conditional Prob 1-7,Conditional Prob 1-8,Conditional Prob 1-9,Conditional Prob 1-10,Conditional Prob 1-11,Conditional Prob 2-0,Conditional Prob 2-1,Conditional Prob 2-2,Conditional Prob 2-3,Conditional Prob 2-4,Conditional Prob 2-5,Conditional Prob 2-6,Conditional Prob 2-7,Conditional Prob 2-8,Conditional Prob 2-9,Conditional Prob 2-10,Conditional Prob 2-11,Conditional Prob 3-0,Conditional Prob 3-1,Conditional Prob 3-2,Conditional Prob 3-3,Conditional Prob 3-4,Conditional Prob 3-5,Conditional Prob 3-6,Conditional Prob 3-7,Conditional Prob 3-8,Conditional Prob 3-9,Conditional Prob 3-10,Conditional Prob 3-11,Conditional Prob 4-0,Conditional Prob 4-1,Conditional Prob 4-2,Conditional Prob 4-3,Conditional Prob 4-4,Conditional Prob 4-5,Conditional Prob 4-6,Conditional Prob 4-7,Conditional Prob 4-8,Conditional Prob 4-9,Conditional Prob 4-10,Conditional Prob 4-11,Conditional Prob 5-0,Conditional Prob 5-1,Conditional Prob 5-2,Conditional Prob 5-3,Conditional Prob 5-4,Conditional Prob 5-5,Conditional Prob 5-6,Conditional Prob 5-7,Conditional Prob 5-8,Conditional Prob 5-9,Conditional Prob 5-10,Conditional Prob 5-11,Conditional Prob 6-0,Conditional Prob 6-1,Conditional Prob 6-2,Conditional Prob 6-3,Conditional Prob 6-4,Conditional Prob 6-5,Conditional Prob 6-6,Conditional Prob 6-7,Conditional Prob 6-8,Conditional Prob 6-9,Conditional Prob 6-10,Conditional Prob 6-11,Conditional Prob 7-0,Conditional Prob 7-1,Conditional Prob 7-2,Conditional Prob 7-3,Conditional Prob 7-4,Conditional Prob 7-5,Conditional Prob 7-6,Conditional Prob 7-7,Conditional Prob 7-8,Conditional Prob 7-9,Conditional Prob 7-10,Conditional Prob 7-11,Conditional Prob 8-0,Conditional Prob 8-1,Conditional Prob 8-2,Conditional Prob 8-3,Conditional Prob 8-4,Conditional Prob 8-5,Conditional Prob 8-6,Conditional Prob 8-7,Conditional Prob 8-8,Conditional Prob 8-9,Conditional Prob 8-10,Conditional Prob 8-11,Conditional Prob 9-0,Conditional Prob 9-1,Conditional Prob 9-2,Conditional Prob 9-3,Conditional Prob 9-4,Conditional Prob 9-5,Conditional Prob 9-6,Conditional Prob 9-7,Conditional Prob 9-8,Conditional Prob 9-9,Conditional Prob 9-10,Conditional Prob 9-11,Conditional Prob 10-0,Conditional Prob 10-1,Conditional Prob 10-2,Conditional Prob 10-3,Conditional Prob 10-4,Conditional Prob 10-5,Conditional Prob 10-6,Conditional Prob 10-7,Conditional Prob 10-8,Conditional Prob 10-9,Conditional Prob 10-10,Conditional Prob 10-11,Conditional Prob 11-0,Conditional Prob 11-1,Conditional Prob 11-2,Conditional Prob 11-3,Conditional Prob 11-4,Conditional Prob 11-5,Conditional Prob 11-6,Conditional Prob 11-7,Conditional Prob 11-8,Conditional Prob 11-9,Conditional Prob 11-10,Conditional Prob 11-11,Joint Prob 0-0,Joint Prob 0-1,Joint Prob 0-2,Joint Prob 0-3,Joint Prob 0-4,Joint Prob 0-5,Joint Prob 0-6,Joint Prob 0-7,Joint Prob 0-8,Joint Prob 0-9,Joint Prob 0-10,Joint Prob 0-11,Joint Prob 1-0,Joint Prob 1-1,Joint Prob 1-2,Joint Prob 1-3,Joint Prob 1-4,Joint Prob 1-5,Joint Prob 1-6,Joint Prob 1-7,Joint Prob 1-8,Joint Prob 1-9,Joint Prob 1-10,Joint Prob 1-11,Joint Prob 2-0,Joint Prob 2-1,Joint Prob 2-2,Joint Prob 2-3,Joint Prob 2-4,Joint Prob 2-5,Joint Prob 2-6,Joint Prob 2-7,Joint Prob 2-8,Joint Prob 2-9,Joint Prob 2-10,Joint Prob 2-11,Joint Prob 3-0,Joint Prob 3-1,Joint Prob 3-2,Joint Prob 3-3,Joint Prob 3-4,Joint Prob 3-5,Joint Prob 3-6,Joint Prob 3-7,Joint Prob 3-8,Joint Prob 3-9,Joint Prob 3-10,Joint Prob 3-11,Joint Prob 4-0,Joint Prob 4-1,Joint Prob 4-2,Joint Prob 4-3,Joint Prob 4-4,Joint Prob 4-5,Joint Prob 4-6,Joint Prob 4-7,Joint Prob 4-8,Joint Prob 4-9,Joint Prob 4-10,Joint Prob 4-11,Joint Prob 5-0,Joint Prob 5-1,Joint Prob 5-2,Joint Prob 5-3,Joint Prob 5-4,Joint Prob 5-5,Joint Prob 5-6,Joint Prob 5-7,Joint Prob 5-8,Joint Prob 5-9,Joint Prob 5-10,Joint Prob 5-11,Joint Prob 6-0,Joint Prob 6-1,Joint Prob 6-2,Joint Prob 6-3,Joint Prob 6-4,Joint Prob 6-5,Joint Prob 6-6,Joint Prob 6-7,Joint Prob 6-8,Joint Prob 6-9,Joint Prob 6-10,Joint Prob 6-11,Joint Prob 7-0,Joint Prob 7-1,Joint Prob 7-2,Joint Prob 7-3,Joint Prob 7-4,Joint Prob 7-5,Joint Prob 7-6,Joint Prob 7-7,Joint Prob 7-8,Joint Prob 7-9,Joint Prob 7-10,Joint Prob 7-11,Joint Prob 8-0,Joint Prob 8-1,Joint Prob 8-2,Joint Prob 8-3,Joint Prob 8-4,Joint Prob 8-5,Joint Prob 8-6,Joint Prob 8-7,Joint Prob 8-8,Joint Prob 8-9,Joint Prob 8-10,Joint Prob 8-11,Joint Prob 9-0,Joint Prob 9-1,Joint Prob 9-2,Joint Prob 9-3,Joint Prob 9-4,Joint Prob 9-5,Joint Prob 9-6,Joint Prob 9-7,Joint Prob 9-8,Joint Prob 9-9,Joint Prob 9-10,Joint Prob 9-11,Joint Prob 10-0,Joint Prob 10-1,Joint Prob 10-2,Joint Prob 10-3,Joint Prob 10-4,Joint Prob 10-5,Joint Prob 10-6,Joint Prob 10-7,Joint Prob 10-8,Joint Prob 10-9,Joint Prob 10-10,Joint Prob 10-11,Joint Prob 11-0,Joint Prob 11-1,Joint Prob 11-2,Joint Prob 11-3,Joint Prob 11-4,Joint Prob 11-5,Joint Prob 11-6,Joint Prob 11-7,Joint Prob 11-8,Joint Prob 11-9,Joint Prob 11-10,Joint Prob 11-11,Avg Sentence Len,Avg Wrds Btwn Punc,Punc Ratio,age_cat,Prob 0-0 Words Between Punc,Prob 1-2 Words Between Punc,Prob 3-6 Words Between Punc,Prob 7-14 Words Between Punc,Prob 15-30 Words Between Punc,Prob 31-39 Words Between Punc,Prob Sentence Len: 0-0,Prob Sentence Len: 1-2,Prob Sentence Len: 3-6,Prob Sentence Len: 7-14,Prob Sentence Len: 15-30,Prob Sentence Len: 31-62,Prob Sentence Len: 63-126,Prob Sentence Len: 127-199
,0.547794118,0.382352941,0.0,0.0,0.036764706,0.0,0.033088235,0.0,0.0,0.0,0.0,0.0,0.389261745,0.348993289,0.0,0.0,0.026845637999999998,0.0,0.026845637999999998,0.0,0.0,0.0,0.0,0.0,0.480769231,0.288461538,0.0,0.0,0.038461537999999997,0.0,0.048076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.444444444,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213235294,0.19117647100000001,0.0,0.0,0.014705882,0.0,0.014705882,0.0,0.0,0.0,0.0,0.0,0.18382352899999999,0.11029411800000001,0.0,0.0,0.014705882,0.0,0.018382353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025735294,0.007352941,0.0,0.0,0.0036764709999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882,0.014705882,0.0,0.0,0.0036764709999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22292994,7.595588235,0.131021195,"(52.0, 61.4]",0.014705882,0.19117647,0.30882353,0.37132353,0.10294117900000001,0.011029412999999998,0.0,0.050955415000000004,0.191082803,0.414012739,0.29299363300000003,0.05095541599999999,0.0,0.0
,0.47577937600000003,0.277697842,0.00383693,0.005755395999999999,0.027817746,0.038369305,0.026378897000000002,0.020143885,0.019664268999999998,0.037889688,0.056115108,0.010551558999999999,0.3125,0.32358871,0.006048387,0.008064515999999999,0.023185484,0.027217742000000003,0.03125,0.018145161,0.001008065,0.033266129,0.046370968,0.008064515999999999,0.5613126079999999,0.198618307,0.0017271160000000001,0.0,0.029360967,0.020725389,0.022452503999999998,0.025906736,0.01208981,0.031088083,0.031088083,0.01208981,0.625,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.583333333,0.25,0.0,0.0,0.0,0.0,0.083333333,0.0,0.0,0.083333333,0.0,0.0,0.344827586,0.20689655199999998,0.0,0.0,0.068965517,0.155172414,0.0,0.0,0.0,0.10344827599999999,0.051724137999999996,0.051724137999999996,0.275,0.25,0.0,0.0,0.025,0.2,0.0,0.025,0.0,0.125,0.025,0.0,0.509090909,0.327272727,0.0,0.018181818,0.018181818,0.018181818,0.054545455,0.0,0.018181818,0.018181818,0.018181818,0.0,0.0,0.19047619,0.0,0.0,0.0,0.0,0.071428571,0.0,0.7142857140000001,0.023809524,0.0,0.0,0.609756098,0.17073170699999998,0.0,0.0,0.048780488,0.0,0.024390244,0.073170732,0.0,0.048780488,0.0,0.024390244,0.290598291,0.205128205,0.0,0.017094017,0.034188034,0.042735043,0.017094017,0.0,0.008547009,0.324786325,0.025641026,0.008547009,0.556962025,0.240506329,0.0,0.012658228,0.037974684,0.012658228,0.0,0.037974684,0.012658228,0.025316456,0.037974684,0.025316456,0.590909091,0.045454545,0.0,0.0,0.045454545,0.13636363599999998,0.045454545,0.0,0.0,0.045454545,0.090909091,0.0,0.148681055,0.153956835,0.0028776979999999997,0.00383693,0.011031175,0.01294964,0.014868106,0.008633094000000001,0.000479616,0.015827338,0.02206235,0.00383693,0.1558753,0.055155875,0.000479616,0.0,0.008153477,0.005755395999999999,0.006235012,0.007194245,0.003357314,0.008633094000000001,0.008633094000000001,0.003357314,0.002398082,0.0,0.000479616,0.0,0.0,0.0,0.0,0.000479616,0.0,0.000479616,0.0,0.0,0.003357314,0.0014388489999999999,0.0,0.0,0.0,0.0,0.000479616,0.0,0.0,0.000479616,0.0,0.0,0.009592326,0.005755395999999999,0.0,0.0,0.001918465,0.0043165470000000004,0.0,0.0,0.0,0.0028776979999999997,0.0014388489999999999,0.0014388489999999999,0.010551558999999999,0.009592326,0.0,0.0,0.000959233,0.007673861,0.0,0.000959233,0.0,0.004796163,0.000959233,0.0,0.013429257,0.008633094000000001,0.0,0.000479616,0.000479616,0.000479616,0.0014388489999999999,0.0,0.000479616,0.000479616,0.000479616,0.0,0.0,0.00383693,0.0,0.0,0.0,0.0,0.0014388489999999999,0.0,0.014388488999999999,0.000479616,0.0,0.0,0.011990408000000001,0.003357314,0.0,0.0,0.000959233,0.0,0.000479616,0.0014388489999999999,0.0,0.000959233,0.0,0.000479616,0.016306954,0.011510791000000001,0.0,0.000959233,0.001918465,0.002398082,0.000959233,0.0,0.000479616,0.01822542,0.0014388489999999999,0.000479616,0.021103117999999997,0.00911271,0.0,0.000479616,0.0014388489999999999,0.000479616,0.0,0.0014388489999999999,0.000479616,0.000959233,0.0014388489999999999,0.000959233,0.006235012,0.000479616,0.0,0.0,0.000479616,0.0014388489999999999,0.000479616,0.0,0.0,0.000479616,0.000959233,0.0,12.367907800000001,6.832927422999999,0.149451652,"(23.8, 33.2]",0.05650267900000001,0.17291768200000002,0.325864589,0.355577205,0.088650753,0.00048709199999999995,0.015070921999999999,0.066489362,0.20390070899999999,0.360815604,0.31560283500000014,0.037234043,0.000886525,0.0
Male,0.38267148,0.444043321,0.003610108,0.0,0.02166065,0.007220216999999999,0.039711191,0.010830325,0.010830325,0.057761732999999996,0.02166065,0.0,0.28301886800000003,0.41509434,0.0,0.0,0.018867925,0.009433961999999999,0.066037736,0.018867925,0.0,0.0,0.056603774,0.0,0.365853659,0.333333333,0.008130080999999999,0.0,0.016260163,0.0,0.016260163,0.008130080999999999,0.008130080999999999,0.016260163,0.040650407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.666666667,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.363636364,0.454545455,0.0,0.0,0.0,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333333,0.0,0.4375,0.25,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108303249,0.158844765,0.0,0.0,0.007220216999999999,0.003610108,0.025270757999999997,0.007220216999999999,0.0,0.0,0.02166065,0.0,0.162454874,0.14801444,0.003610108,0.0,0.007220216999999999,0.0,0.007220216999999999,0.003610108,0.003610108,0.007220216999999999,0.018050542,0.0,0.003610108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003610108,0.014440433,0.0,0.0,0.003610108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003610108,0.0,0.0,0.0,0.0,0.003610108,0.0,0.0,0.0,0.0,0.0,0.0,0.014440433,0.018050542,0.0,0.0,0.0,0.0,0.007220216999999999,0.0,0.0,0.0,0.0,0.0,0.003610108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007220216999999999,0.0,0.0,0.0,0.003610108,0.003610108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003610108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010830325,0.007220216999999999,0.0,0.025270757999999997,0.014440433,0.0,0.0,0.003610108,0.0,0.0,0.0,0.0,0.003610108,0.010830325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82300885,9.752808989,0.107115236,"(14.4, 23.8]",0.011235955,0.112359551,0.277153557,0.4007490629999999,0.172284642,0.026217228,0.0,0.035398231,0.16814159399999998,0.27433628499999996,0.30973451700000004,0.15929204100000005,0.04424779,0.008849558
,0.333333333,0.305555556,0.0,0.0,0.055555556,0.0,0.0,0.055555556,0.055555556,0.13888888900000002,0.0,0.055555556,0.25,0.333333333,0.0,0.0,0.083333333,0.0,0.0,0.083333333,0.0,0.0,0.083333333,0.083333333,0.454545455,0.272727273,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.083333333,0.111111111,0.0,0.0,0.027777778,0.0,0.0,0.027777778,0.0,0.0,0.027777778,0.027777778,0.13888888900000002,0.083333333,0.0,0.0,0.027777778,0.0,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0,0.0,0.027777778,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.027777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777778,0.0,16.64285714,6.432432432000001,0.154506438,"(14.4, 23.8]",0.081081081,0.13513513500000002,0.4324324319999999,0.27027027000000003,0.081081081,0.0,0.0,0.0,0.071428571,0.42857142800000003,0.428571427,0.071428571,0.0,0.0
,0.370135747,0.181447964,0.039819005,0.00045248900000000004,0.042081448,0.03800905,0.084615385,0.024886877999999998,0.024886877999999998,0.127149321,0.045248869000000004,0.021266967999999997,0.255501222,0.22982885100000003,0.070904645,0.0,0.045232274,0.029339853,0.052567237,0.034229828999999996,0.003667482,0.036674817,0.144254279,0.014669927,0.443890274,0.154613466,0.009975062,0.0,0.032418953,0.027431421,0.037406484,0.032418953,0.009975062,0.019950125,0.17456359100000002,0.017456358999999998,0.7613636359999999,0.113636364,0.011363636000000002,0.0,0.022727273,0.0,0.034090908999999996,0.011363636000000002,0.0,0.011363636000000002,0.022727273,0.011363636000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247311828,0.161290323,0.10752688199999999,0.0,0.150537634,0.010752688,0.064516129,0.010752688,0.010752688,0.010752688,0.161290323,0.043010753,0.25,0.107142857,0.047619048,0.0,0.05952381,0.226190476,0.011904762,0.023809524,0.0,0.047619048,0.14285714300000002,0.023809524,0.256684492,0.080213904,0.010695187,0.0,0.032085561,0.010695187,0.326203209,0.005347594000000001,0.0,0.0,0.037433155,0.0,0.036363636,0.072727273,0.0,0.0,0.0,0.0,0.0,0.0,0.709090909,0.036363636,0.145454545,0.0,0.545454545,0.30909090899999997,0.018181818,0.0,0.018181818,0.018181818,0.036363636,0.018181818,0.0,0.0,0.036363636,0.0,0.19,0.11,0.03,0.0,0.04,0.01,0.04,0.02,0.02,0.4,0.08,0.01,0.501779359,0.177935943,0.003558719,0.003558719,0.028469751,0.060498221,0.017793594,0.017793594,0.021352312999999998,0.03202847,0.08896797199999999,0.03202847,0.276595745,0.08510638300000001,0.08510638300000001,0.0,0.0,0.042553191,0.042553191,0.021276596000000002,0.0,0.0,0.212765957,0.191489362,0.094570136,0.085067873,0.026244344,0.0,0.016742081000000002,0.010859728999999999,0.019457013999999998,0.012669683000000001,0.001357466,0.013574661000000002,0.053393665,0.005429864,0.080542986,0.028054298999999998,0.001809955,0.0,0.005882353000000001,0.0049773759999999995,0.00678733,0.005882353000000001,0.001809955,0.00361991,0.031674207999999995,0.0031674209999999997,0.030316742,0.004524887,0.00045248900000000004,0.0,0.000904977,0.0,0.001357466,0.00045248900000000004,0.0,0.00045248900000000004,0.000904977,0.00045248900000000004,0.0,0.0,0.0,0.0,0.0,0.00045248900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.01040724,0.00678733,0.004524887,0.0,0.006334841999999999,0.00045248900000000004,0.002714932,0.00045248900000000004,0.00045248900000000004,0.00045248900000000004,0.00678733,0.001809955,0.009502262,0.004072398,0.001809955,0.0,0.002262443,0.008597285,0.00045248900000000004,0.000904977,0.0,0.001809955,0.005429864,0.000904977,0.021719457,0.00678733,0.000904977,0.0,0.002714932,0.000904977,0.02760181,0.00045248900000000004,0.0,0.0,0.0031674209999999997,0.0,0.000904977,0.001809955,0.0,0.0,0.0,0.0,0.0,0.0,0.017647059,0.000904977,0.00361991,0.0,0.013574661000000002,0.007692308,0.00045248900000000004,0.0,0.00045248900000000004,0.00045248900000000004,0.000904977,0.00045248900000000004,0.0,0.0,0.000904977,0.0,0.008597285,0.0049773759999999995,0.001357466,0.0,0.001809955,0.00045248900000000004,0.001809955,0.000904977,0.000904977,0.018099548,0.00361991,0.00045248900000000004,0.063800905,0.022624434,0.00045248900000000004,0.00045248900000000004,0.00361991,0.007692308,0.002262443,0.002262443,0.002714932,0.004072398,0.011312217,0.004072398,0.005882353000000001,0.001809955,0.001809955,0.0,0.0,0.000904977,0.000904977,0.00045248900000000004,0.0,0.0,0.004524887,0.004072398,10.54222222,4.537907869,0.23292580100000002,"(52.0, 61.4]",0.056621881,0.37428023,0.331573896,0.20057581599999996,0.036948175,0.0,0.03,0.103333333,0.26888888899999996,0.343333334,0.22888888900000007,0.024444442000000004,0.0011111110000000001,0.0
,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.2,0.161290323,"(14.4, 23.8]",0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
